region,Year,quantile,lag,Estimate,STA,STA_cor,STA_cor_p,SPI,SPI_cor,SPI_cor_p
"d. Great 
Lakes",1992,90,lag_2,1.18345642898498,-0.166018638671419,-0.137551235138561,0.42,-0.402613469621056,0.12001816551465,0.48
"d. Great 
Lakes",1993,10,lag_0,1.64229591044209,-0.733809158115378,-0.382602912668053,0.02,1.06545198638986,0.0583608050621339,0.73
"d. Great 
Lakes",1993,10,lag_1,1.64229591044209,-0.624986806521263,-0.439080302621115,0.01,0.0145595015167761,0.375585656603415,0.02
"d. Great 
Lakes",1993,10,lag_2,1.64229591044209,0.974590033466758,-0.00459428762449143,0.98,-0.121416764750795,-0.00776388319460774,0.96
"d. Great 
Lakes",1993,50,lag_0,1.5677357948648,-0.733809158115378,-0.205387284399086,0.22,1.06545198638986,0.17254503902381,0.31
"d. Great 
Lakes",1993,50,lag_1,1.5677357948648,-0.624986806521263,-0.388155868687265,0.02,0.0145595015167761,0.342627153349588,0.04
"d. Great 
Lakes",1993,50,lag_2,1.5677357948648,0.974590033466758,0.0447317201264266,0.79,-0.121416764750795,-0.00369775501281126,0.98
"d. Great 
Lakes",1993,90,lag_0,1.51661447722091,-0.733809158115378,-0.0209398127515799,0.9,1.06545198638986,0.145966861317481,0.39
"d. Great 
Lakes",1993,90,lag_1,1.51661447722091,-0.624986806521263,-0.217083567394953,0.2,0.0145595015167761,0.280496337225662,0.09
"d. Great 
Lakes",1993,90,lag_2,1.51661447722091,0.974590033466758,-0.137551235138561,0.42,-0.121416764750795,0.12001816551465,0.48
"d. Great 
Lakes",1994,10,lag_0,1.84064357278584,-1.14685229948656,-0.382602912668053,0.02,-1.45048862267112,0.0583608050621339,0.73
"d. Great 
Lakes",1994,10,lag_1,1.84064357278584,-0.733809158115378,-0.439080302621115,0.01,1.06545198638986,0.375585656603415,0.02
"d. Great 
Lakes",1994,10,lag_2,1.84064357278584,-0.624986806521263,-0.00459428762449143,0.98,0.0145595015167761,-0.00776388319460774,0.96
"d. Great 
Lakes",1994,50,lag_0,1.50471895359539,-1.14685229948656,-0.205387284399086,0.22,-1.45048862267112,0.17254503902381,0.31
"d. Great 
Lakes",1994,50,lag_1,1.50471895359539,-0.733809158115378,-0.388155868687265,0.02,1.06545198638986,0.342627153349588,0.04
"d. Great 
Lakes",1994,50,lag_2,1.50471895359539,-0.624986806521263,0.0447317201264266,0.79,0.0145595015167761,-0.00369775501281126,0.98
"d. Great 
Lakes",1994,90,lag_0,1.38217766346319,-1.14685229948656,-0.0209398127515799,0.9,-1.45048862267112,0.145966861317481,0.39
"d. Great 
Lakes",1994,90,lag_1,1.38217766346319,-0.733809158115378,-0.217083567394953,0.2,1.06545198638986,0.280496337225662,0.09
"d. Great 
Lakes",1994,90,lag_2,1.38217766346319,-0.624986806521263,-0.137551235138561,0.42,0.0145595015167761,0.12001816551465,0.48
"d. Great 
Lakes",1995,10,lag_0,1.61766220940068,0.65398568786058,-0.382602912668053,0.02,-1.21497538773812,0.0583608050621339,0.73
"d. Great 
Lakes",1995,10,lag_1,1.61766220940068,-1.14685229948656,-0.439080302621115,0.01,-1.45048862267112,0.375585656603415,0.02
"d. Great 
Lakes",1995,10,lag_2,1.61766220940068,-0.733809158115378,-0.00459428762449143,0.98,1.06545198638986,-0.00776388319460774,0.96
"d. Great 
Lakes",1995,50,lag_0,1.37252152750146,0.65398568786058,-0.205387284399086,0.22,-1.21497538773812,0.17254503902381,0.31
"d. Great 
Lakes",1995,50,lag_1,1.37252152750146,-1.14685229948656,-0.388155868687265,0.02,-1.45048862267112,0.342627153349588,0.04
"d. Great 
Lakes",1995,50,lag_2,1.37252152750146,-0.733809158115378,0.0447317201264266,0.79,1.06545198638986,-0.00369775501281126,0.98
"d. Great 
Lakes",1995,90,lag_0,1.34897775038612,0.65398568786058,-0.0209398127515799,0.9,-1.21497538773812,0.145966861317481,0.39
"d. Great 
Lakes",1995,90,lag_1,1.34897775038612,-1.14685229948656,-0.217083567394953,0.2,-1.45048862267112,0.280496337225662,0.09
"d. Great 
Lakes",1995,90,lag_2,1.34897775038612,-0.733809158115378,-0.137551235138561,0.42,1.06545198638986,0.12001816551465,0.48
"d. Great 
Lakes",1996,10,lag_0,1.58938503025226,-1.63715854122407,-0.382602912668053,0.02,0.0383248545818112,0.0583608050621339,0.73
"d. Great 
Lakes",1996,10,lag_1,1.58938503025226,0.65398568786058,-0.439080302621115,0.01,-1.21497538773812,0.375585656603415,0.02
"d. Great 
Lakes",1996,10,lag_2,1.58938503025226,-1.14685229948656,-0.00459428762449143,0.98,-1.45048862267112,-0.00776388319460774,0.96
"d. Great 
Lakes",1996,50,lag_0,1.35627819566225,-1.63715854122407,-0.205387284399086,0.22,0.0383248545818112,0.17254503902381,0.31
"d. Great 
Lakes",1996,50,lag_1,1.35627819566225,0.65398568786058,-0.388155868687265,0.02,-1.21497538773812,0.342627153349588,0.04
"d. Great 
Lakes",1996,50,lag_2,1.35627819566225,-1.14685229948656,0.0447317201264266,0.79,-1.45048862267112,-0.00369775501281126,0.98
"d. Great 
Lakes",1996,90,lag_0,1.41994976765695,-1.63715854122407,-0.0209398127515799,0.9,0.0383248545818112,0.145966861317481,0.39
"d. Great 
Lakes",1996,90,lag_1,1.41994976765695,0.65398568786058,-0.217083567394953,0.2,-1.21497538773812,0.280496337225662,0.09
"d. Great 
Lakes",1996,90,lag_2,1.41994976765695,-1.14685229948656,-0.137551235138561,0.42,-1.45048862267112,0.12001816551465,0.48
"d. Great 
Lakes",1997,10,lag_0,1.69821829082081,-1.15296313371873,-0.382602912668053,0.02,-0.152922371612316,0.0583608050621339,0.73
"d. Great 
Lakes",1997,10,lag_1,1.69821829082081,-1.63715854122407,-0.439080302621115,0.01,0.0383248545818112,0.375585656603415,0.02
"d. Great 
Lakes",1997,10,lag_2,1.69821829082081,0.65398568786058,-0.00459428762449143,0.98,-1.21497538773812,-0.00776388319460774,0.96
"d. Great 
Lakes",1997,50,lag_0,1.55191962063836,-1.15296313371873,-0.205387284399086,0.22,-0.152922371612316,0.17254503902381,0.31
"d. Great 
Lakes",1997,50,lag_1,1.55191962063836,-1.63715854122407,-0.388155868687265,0.02,0.0383248545818112,0.342627153349588,0.04
"d. Great 
Lakes",1997,50,lag_2,1.55191962063836,0.65398568786058,0.0447317201264266,0.79,-1.21497538773812,-0.00369775501281126,0.98
"d. Great 
Lakes",1997,90,lag_0,1.37419258987314,-1.15296313371873,-0.0209398127515799,0.9,-0.152922371612316,0.145966861317481,0.39
"d. Great 
Lakes",1997,90,lag_1,1.37419258987314,-1.63715854122407,-0.217083567394953,0.2,0.0383248545818112,0.280496337225662,0.09
"d. Great 
Lakes",1997,90,lag_2,1.37419258987314,0.65398568786058,-0.137551235138561,0.42,-1.21497538773812,0.12001816551465,0.48
"d. Great 
Lakes",1998,10,lag_0,1.58645284754362,1.43084655392669,-0.382602912668053,0.02,-1.10183609830461,0.0583608050621339,0.73
"d. Great 
Lakes",1998,10,lag_1,1.58645284754362,-1.15296313371873,-0.439080302621115,0.01,-0.152922371612316,0.375585656603415,0.02
"d. Great 
Lakes",1998,10,lag_2,1.58645284754362,-1.63715854122407,-0.00459428762449143,0.98,0.0383248545818112,-0.00776388319460774,0.96
"d. Great 
Lakes",1998,50,lag_0,1.32046396657517,1.43084655392669,-0.205387284399086,0.22,-1.10183609830461,0.17254503902381,0.31
"d. Great 
Lakes",1998,50,lag_1,1.32046396657517,-1.15296313371873,-0.388155868687265,0.02,-0.152922371612316,0.342627153349588,0.04
"d. Great 
Lakes",1998,50,lag_2,1.32046396657517,-1.63715854122407,0.0447317201264266,0.79,0.0383248545818112,-0.00369775501281126,0.98
"d. Great 
Lakes",1998,90,lag_0,1.54870431695832,1.43084655392669,-0.0209398127515799,0.9,-1.10183609830461,0.145966861317481,0.39
"d. Great 
Lakes",1998,90,lag_1,1.54870431695832,-1.15296313371873,-0.217083567394953,0.2,-0.152922371612316,0.280496337225662,0.09
"d. Great 
Lakes",1998,90,lag_2,1.54870431695832,-1.63715854122407,-0.137551235138561,0.42,0.0383248545818112,0.12001816551465,0.48
"d. Great 
Lakes",1999,10,lag_0,1.31657125657953,0.976086629661411,-0.382602912668053,0.02,-0.188625777808462,0.0583608050621339,0.73
"d. Great 
Lakes",1999,10,lag_1,1.31657125657953,1.43084655392669,-0.439080302621115,0.01,-1.10183609830461,0.375585656603415,0.02
"d. Great 
Lakes",1999,10,lag_2,1.31657125657953,-1.15296313371873,-0.00459428762449143,0.98,-0.152922371612316,-0.00776388319460774,0.96
"d. Great 
Lakes",1999,50,lag_0,1.00487863184915,0.976086629661411,-0.205387284399086,0.22,-0.188625777808462,0.17254503902381,0.31
"d. Great 
Lakes",1999,50,lag_1,1.00487863184915,1.43084655392669,-0.388155868687265,0.02,-1.10183609830461,0.342627153349588,0.04
"d. Great 
Lakes",1999,50,lag_2,1.00487863184915,-1.15296313371873,0.0447317201264266,0.79,-0.152922371612316,-0.00369775501281126,0.98
"d. Great 
Lakes",1999,90,lag_0,1.19055582870244,0.976086629661411,-0.0209398127515799,0.9,-0.188625777808462,0.145966861317481,0.39
"d. Great 
Lakes",1999,90,lag_1,1.19055582870244,1.43084655392669,-0.217083567394953,0.2,-1.10183609830461,0.280496337225662,0.09
"d. Great 
Lakes",1999,90,lag_2,1.19055582870244,-1.15296313371873,-0.137551235138561,0.42,-0.152922371612316,0.12001816551465,0.48
"d. Great 
Lakes",2000,10,lag_0,1.42417472655836,0.624054724912048,-0.382602912668053,0.02,-0.472518861097904,0.0583608050621339,0.73
"d. Great 
Lakes",2000,10,lag_1,1.42417472655836,0.976086629661411,-0.439080302621115,0.01,-0.188625777808462,0.375585656603415,0.02
"d. Great 
Lakes",2000,10,lag_2,1.42417472655836,1.43084655392669,-0.00459428762449143,0.98,-1.10183609830461,-0.00776388319460774,0.96
"d. Great 
Lakes",2000,50,lag_0,0.956991423895003,0.624054724912048,-0.205387284399086,0.22,-0.472518861097904,0.17254503902381,0.31
"d. Great 
Lakes",2000,50,lag_1,0.956991423895003,0.976086629661411,-0.388155868687265,0.02,-0.188625777808462,0.342627153349588,0.04
"d. Great 
Lakes",2000,50,lag_2,0.956991423895003,1.43084655392669,0.0447317201264266,0.79,-1.10183609830461,-0.00369775501281126,0.98
"d. Great 
Lakes",2000,90,lag_0,1.05431242573714,0.624054724912048,-0.0209398127515799,0.9,-0.472518861097904,0.145966861317481,0.39
"d. Great 
Lakes",2000,90,lag_1,1.05431242573714,0.976086629661411,-0.217083567394953,0.2,-0.188625777808462,0.280496337225662,0.09
"d. Great 
Lakes",2000,90,lag_2,1.05431242573714,1.43084655392669,-0.137551235138561,0.42,-1.10183609830461,0.12001816551465,0.48
"d. Great 
Lakes",2001,10,lag_0,1.53044258870437,-0.254954202467284,-0.382602912668053,0.02,-0.522664415488534,0.0583608050621339,0.73
"d. Great 
Lakes",2001,10,lag_1,1.53044258870437,0.624054724912048,-0.439080302621115,0.01,-0.472518861097904,0.375585656603415,0.02
"d. Great 
Lakes",2001,10,lag_2,1.53044258870437,0.976086629661411,-0.00459428762449143,0.98,-0.188625777808462,-0.00776388319460774,0.96
"d. Great 
Lakes",2001,50,lag_0,1.22852000990425,-0.254954202467284,-0.205387284399086,0.22,-0.522664415488534,0.17254503902381,0.31
"d. Great 
Lakes",2001,50,lag_1,1.22852000990425,0.624054724912048,-0.388155868687265,0.02,-0.472518861097904,0.342627153349588,0.04
"d. Great 
Lakes",2001,50,lag_2,1.22852000990425,0.976086629661411,0.0447317201264266,0.79,-0.188625777808462,-0.00369775501281126,0.98
"d. Great 
Lakes",2001,90,lag_0,1.28319009048905,-0.254954202467284,-0.0209398127515799,0.9,-0.522664415488534,0.145966861317481,0.39
"d. Great 
Lakes",2001,90,lag_1,1.28319009048905,0.624054724912048,-0.217083567394953,0.2,-0.472518861097904,0.280496337225662,0.09
"d. Great 
Lakes",2001,90,lag_2,1.28319009048905,0.976086629661411,-0.137551235138561,0.42,-0.188625777808462,0.12001816551465,0.48
"d. Great 
Lakes",2002,10,lag_0,1.35900372430362,1.36276763712869,-0.382602912668053,0.02,0.0728333015772522,0.0583608050621339,0.73
"d. Great 
Lakes",2002,10,lag_1,1.35900372430362,-0.254954202467284,-0.439080302621115,0.01,-0.522664415488534,0.375585656603415,0.02
"d. Great 
Lakes",2002,10,lag_2,1.35900372430362,0.624054724912048,-0.00459428762449143,0.98,-0.472518861097904,-0.00776388319460774,0.96
"d. Great 
Lakes",2002,50,lag_0,1.36354537812477,1.36276763712869,-0.205387284399086,0.22,0.0728333015772522,0.17254503902381,0.31
"d. Great 
Lakes",2002,50,lag_1,1.36354537812477,-0.254954202467284,-0.388155868687265,0.02,-0.522664415488534,0.342627153349588,0.04
"d. Great 
Lakes",2002,50,lag_2,1.36354537812477,0.624054724912048,0.0447317201264266,0.79,-0.472518861097904,-0.00369775501281126,0.98
"d. Great 
Lakes",2002,90,lag_0,1.40885605184406,1.36276763712869,-0.0209398127515799,0.9,0.0728333015772522,0.145966861317481,0.39
"d. Great 
Lakes",2002,90,lag_1,1.40885605184406,-0.254954202467284,-0.217083567394953,0.2,-0.522664415488534,0.280496337225662,0.09
"d. Great 
Lakes",2002,90,lag_2,1.40885605184406,0.624054724912048,-0.137551235138561,0.42,-0.472518861097904,0.12001816551465,0.48
"d. Great 
Lakes",2003,10,lag_0,1.35041823740785,-1.04336570556783,-0.382602912668053,0.02,-1.38846417684155,0.0583608050621339,0.73
"d. Great 
Lakes",2003,10,lag_1,1.35041823740785,1.36276763712869,-0.439080302621115,0.01,0.0728333015772522,0.375585656603415,0.02
"d. Great 
Lakes",2003,10,lag_2,1.35041823740785,-0.254954202467284,-0.00459428762449143,0.98,-0.522664415488534,-0.00776388319460774,0.96
"d. Great 
Lakes",2003,50,lag_0,0.95345348595055,-1.04336570556783,-0.205387284399086,0.22,-1.38846417684155,0.17254503902381,0.31
"d. Great 
Lakes",2003,50,lag_1,0.95345348595055,1.36276763712869,-0.388155868687265,0.02,0.0728333015772522,0.342627153349588,0.04
"d. Great 
Lakes",2003,50,lag_2,0.95345348595055,-0.254954202467284,0.0447317201264266,0.79,-0.522664415488534,-0.00369775501281126,0.98
"d. Great 
Lakes",2003,90,lag_0,1.09315547816567,-1.04336570556783,-0.0209398127515799,0.9,-1.38846417684155,0.145966861317481,0.39
"d. Great 
Lakes",2003,90,lag_1,1.09315547816567,1.36276763712869,-0.217083567394953,0.2,0.0728333015772522,0.280496337225662,0.09
"d. Great 
Lakes",2003,90,lag_2,1.09315547816567,-0.254954202467284,-0.137551235138561,0.42,-0.522664415488534,0.12001816551465,0.48
"d. Great 
Lakes",2004,10,lag_0,1.51111236859365,-0.194568440251544,-0.382602912668053,0.02,0.157499948953566,0.0583608050621339,0.73
"d. Great 
Lakes",2004,10,lag_1,1.51111236859365,-1.04336570556783,-0.439080302621115,0.01,-1.38846417684155,0.375585656603415,0.02
"d. Great 
Lakes",2004,10,lag_2,1.51111236859365,1.36276763712869,-0.00459428762449143,0.98,0.0728333015772522,-0.00776388319460774,0.96
"d. Great 
Lakes",2004,50,lag_0,1.2500204294735,-0.194568440251544,-0.205387284399086,0.22,0.157499948953566,0.17254503902381,0.31
"d. Great 
Lakes",2004,50,lag_1,1.2500204294735,-1.04336570556783,-0.388155868687265,0.02,-1.38846417684155,0.342627153349588,0.04
"d. Great 
Lakes",2004,50,lag_2,1.2500204294735,1.36276763712869,0.0447317201264266,0.79,0.0728333015772522,-0.00369775501281126,0.98
"d. Great 
Lakes",2004,90,lag_0,1.36138869898443,-0.194568440251544,-0.0209398127515799,0.9,0.157499948953566,0.145966861317481,0.39
"d. Great 
Lakes",2004,90,lag_1,1.36138869898443,-1.04336570556783,-0.217083567394953,0.2,-1.38846417684155,0.280496337225662,0.09
"d. Great 
Lakes",2004,90,lag_2,1.36138869898443,1.36276763712869,-0.137551235138561,0.42,0.0728333015772522,0.12001816551465,0.48
"d. Great 
Lakes",2005,10,lag_0,1.27767371261955,0.600939492622396,-0.382602912668053,0.02,-0.996344314546849,0.0583608050621339,0.73
"d. Great 
Lakes",2005,10,lag_1,1.27767371261955,-0.194568440251544,-0.439080302621115,0.01,0.157499948953566,0.375585656603415,0.02
"d. Great 
Lakes",2005,10,lag_2,1.27767371261955,-1.04336570556783,-0.00459428762449143,0.98,-1.38846417684155,-0.00776388319460774,0.96
"d. Great 
Lakes",2005,50,lag_0,1.17397537735619,0.600939492622396,-0.205387284399086,0.22,-0.996344314546849,0.17254503902381,0.31
"d. Great 
Lakes",2005,50,lag_1,1.17397537735619,-0.194568440251544,-0.388155868687265,0.02,0.157499948953566,0.342627153349588,0.04
"d. Great 
Lakes",2005,50,lag_2,1.17397537735619,-1.04336570556783,0.0447317201264266,0.79,-1.38846417684155,-0.00369775501281126,0.98
"d. Great 
Lakes",2005,90,lag_0,1.36597885551767,0.600939492622396,-0.0209398127515799,0.9,-0.996344314546849,0.145966861317481,0.39
"d. Great 
Lakes",2005,90,lag_1,1.36597885551767,-0.194568440251544,-0.217083567394953,0.2,0.157499948953566,0.280496337225662,0.09
"d. Great 
Lakes",2005,90,lag_2,1.36597885551767,-1.04336570556783,-0.137551235138561,0.42,-1.38846417684155,0.12001816551465,0.48
"d. Great 
Lakes",2006,10,lag_0,1.34494464459767,0.743814313615158,-0.382602912668053,0.02,0.0320067310581271,0.0583608050621339,0.73
"d. Great 
Lakes",2006,10,lag_1,1.34494464459767,0.600939492622396,-0.439080302621115,0.01,-0.996344314546849,0.375585656603415,0.02
"d. Great 
Lakes",2006,10,lag_2,1.34494464459767,-0.194568440251544,-0.00459428762449143,0.98,0.157499948953566,-0.00776388319460774,0.96
"d. Great 
Lakes",2006,50,lag_0,1.10434325985938,0.743814313615158,-0.205387284399086,0.22,0.0320067310581271,0.17254503902381,0.31
"d. Great 
Lakes",2006,50,lag_1,1.10434325985938,0.600939492622396,-0.388155868687265,0.02,-0.996344314546849,0.342627153349588,0.04
"d. Great 
Lakes",2006,50,lag_2,1.10434325985938,-0.194568440251544,0.0447317201264266,0.79,0.157499948953566,-0.00369775501281126,0.98
"d. Great 
Lakes",2006,90,lag_0,1.15273607370427,0.743814313615158,-0.0209398127515799,0.9,0.0320067310581271,0.145966861317481,0.39
"d. Great 
Lakes",2006,90,lag_1,1.15273607370427,0.600939492622396,-0.217083567394953,0.2,-0.996344314546849,0.280496337225662,0.09
"d. Great 
Lakes",2006,90,lag_2,1.15273607370427,-0.194568440251544,-0.137551235138561,0.42,0.157499948953566,0.12001816551465,0.48
"d. Great 
Lakes",2007,10,lag_0,1.36365793702813,0.46745716753819,-0.382602912668053,0.02,0.260805324502895,0.0583608050621339,0.73
"d. Great 
Lakes",2007,10,lag_1,1.36365793702813,0.743814313615158,-0.439080302621115,0.01,0.0320067310581271,0.375585656603415,0.02
"d. Great 
Lakes",2007,10,lag_2,1.36365793702813,0.600939492622396,-0.00459428762449143,0.98,-0.996344314546849,-0.00776388319460774,0.96
"d. Great 
Lakes",2007,50,lag_0,1.33247559992808,0.46745716753819,-0.205387284399086,0.22,0.260805324502895,0.17254503902381,0.31
"d. Great 
Lakes",2007,50,lag_1,1.33247559992808,0.743814313615158,-0.388155868687265,0.02,0.0320067310581271,0.342627153349588,0.04
"d. Great 
Lakes",2007,50,lag_2,1.33247559992808,0.600939492622396,0.0447317201264266,0.79,-0.996344314546849,-0.00369775501281126,0.98
"d. Great 
Lakes",2007,90,lag_0,1.43785757703373,0.46745716753819,-0.0209398127515799,0.9,0.260805324502895,0.145966861317481,0.39
"d. Great 
Lakes",2007,90,lag_1,1.43785757703373,0.743814313615158,-0.217083567394953,0.2,0.0320067310581271,0.280496337225662,0.09
"d. Great 
Lakes",2007,90,lag_2,1.43785757703373,0.600939492622396,-0.137551235138561,0.42,-0.996344314546849,0.12001816551465,0.48
"d. Great 
Lakes",2008,10,lag_0,1.34088228774418,-0.370784771762685,-0.382602912668053,0.02,1.31947713785697,0.0583608050621339,0.73
"d. Great 
Lakes",2008,10,lag_1,1.34088228774418,0.46745716753819,-0.439080302621115,0.01,0.260805324502895,0.375585656603415,0.02
"d. Great 
Lakes",2008,10,lag_2,1.34088228774418,0.743814313615158,-0.00459428762449143,0.98,0.0320067310581271,-0.00776388319460774,0.96
"d. Great 
Lakes",2008,50,lag_0,1.29824622194067,-0.370784771762685,-0.205387284399086,0.22,1.31947713785697,0.17254503902381,0.31
"d. Great 
Lakes",2008,50,lag_1,1.29824622194067,0.46745716753819,-0.388155868687265,0.02,0.260805324502895,0.342627153349588,0.04
"d. Great 
Lakes",2008,50,lag_2,1.29824622194067,0.743814313615158,0.0447317201264266,0.79,0.0320067310581271,-0.00369775501281126,0.98
